VARIABLE_NAME,DESCRIPTION,LOCATION,XPATH
SA-PC-05-CYYTTOMIASDI,Minimum asset amount for prior year - distributable amount (from Section B line 8 Column A),SCHED-A-PART-05-SECTION-C-LINE-03b,Return/ReturnData/IRS990ScheduleA/CYTotalMinAstDistributableAmt
SA-PC-05-DACYTMADISTR,Minimum asset amount for prior year - distributable amount (from Section B line 8 Column A),SCHED-A-PART-05-SECTION-C-LINE-03b,Return/ReturnData/IRS990ScheduleA/DistributableAmountGrp/CYTotalMinAstDistributableAmt
SA-PC-05-CYYGGRADMIIN,Greater of 85% adjusted net income amount and minimum assets amount,SCHED-A-PART-05-SECTION-C-LINE-04b,Return/ReturnData/IRS990ScheduleA/CYGreaterAdjustedMinimumAmt
SA-PC-05-DACYGAMINIMU,Greater of 85% adjusted net income amount and minimum assets amount,SCHED-A-PART-05-SECTION-C-LINE-04b,Return/ReturnData/IRS990ScheduleA/DistributableAmountGrp/CYGreaterAdjustedMinimumAmt
SA-PC-05-CYITIPY,Income tax imposed in prior year,SCHED-A-PART-05-SECTION-C-LINE-05b,Return/ReturnData/IRS990ScheduleA/CYIncomeTaxImposedPYAmt
SA-PC-05-DACYITIPY,Income tax imposed in prior year,SCHED-A-PART-05-SECTION-C-LINE-05b,Return/ReturnData/IRS990ScheduleA/DistributableAmountGrp/CYIncomeTaxImposedPYAmt
SA-PC-05-CYYDDIASADDJ,Distributable amount as adjusted unless subject to emergency temporary reduction,SCHED-A-PART-05-SECTION-C-LINE-06b,Return/ReturnData/IRS990ScheduleA/CYDistributableAsAdjustedAmt
SA-PC-05-DACYDAADJUST,Distributable amount as adjusted unless subject to emergency temporary reduction,SCHED-A-PART-05-SECTION-C-LINE-06b,Return/ReturnData/IRS990ScheduleA/DistributableAmountGrp/CYDistributableAsAdjustedAmt
SA-PC-05-DAFYTNFIND,First year as a non-functionally-integrated Type III supporting organization,SCHED-A-PART-05-SECTION-C-LINE-07,Return/ReturnData/IRS990ScheduleA/DistributableAmountGrp/FirstYearType3NonFuncInd
SA-PC-05-FIYETYNOFUIN,First year as a non-functionally-integrated Type III supporting organization,SCHED-A-PART-05-SECTION-C-LINE-07,Return/ReturnData/IRS990ScheduleA/FirstYearType3NonFuncInd
SA-PC-05-DCYPAEPRPS,Amounts paid to supported organizations to accomplish exempt purpose - Current Year,SCHED-A-PART-05-SECTION-D-LINE-01,Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYPaidAccomplishExemptPrpsAmt
SA-PC-05-DCYIEIACTIVI,Amounts paid to perform activity that directly furthers exempt purpose - in excess of income from activity,SCHED-A-PART-05-SECTION-D-LINE-02,Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYPdInExcessIncomeActivityAmt
SA-PC-05-DICYYAADEXPA,Administrative expenses paid to accomplish exempt purposes,SCHED-A-PART-05-SECTION-D-LINE-03,Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYAdministrativeExpensePaidAmt
SA-PC-05-DIEXUSASACPA,Amounts paid to acquire exempt-use assets,SCHED-A-PART-05-SECTION-D-LINE-04,Return/ReturnData/IRS990ScheduleA/DistributionsGrp/ExemptUseAssetsAcquisPaidAmt
SA-PC-05-DISQUASETASI,Qualified set-aside amounts,SCHED-A-PART-05-SECTION-D-LINE-05,Return/ReturnData/IRS990ScheduleA/DistributionsGrp/QualifiedSetAsideAmt
SA-PC-05-DICYYOOTDIIS,Other distributions - Current Year,SCHED-A-PART-05-SECTION-D-LINE-06,Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYOtherDistributionsAmt
SA-PC-05-DICYYTTOANDI,Total annual distributions - Current Year,SCHED-A-PART-05-SECTION-D-LINE-07,Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYTotalAnnualDistributionsAmt
SA-PC-05-DCYDASORG,Distributions to attentive supported organizations to which the org is responsive,SCHED-A-PART-05-SECTION-D-LINE-08,Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYDistriAttentiveSuprtOrgAmt
SA-PC-05-DICYYDDIASAD,Distributable amount for current year (from Section C line 6),SCHED-A-PART-05-SECTION-D-LINE-09,Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYDistributableAsAdjustedAmt
SA-PC-05-DICYYDDIRTT,Distributions to attentive supported org divided by Distributable amount,SCHED-A-PART-05-SECTION-D-LINE-10,Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYDistributionYrRt
SA-PC-05-DACYDAADJUST,Distributable amount for current year (from Section C line 6),SCHED-A-PART-05-SECTION-E-LINE-01-COL-03,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CYDistributableAsAdjustedAmt
SA-PC-05-DISTALLOUNDE,Underdistributions for years prior to current year,SCHED-A-PART-05-SECTION-E-LINE-02-COL-02,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/UnderdistributionsAmt
SA-PC-05-DIALEXDICYYO5,Excess distributions carryover - year 5,SCHED-A-PART-05-SECTION-E-LINE-03a,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovYr5Amt
SA-PC-05-DIALEXDICYYO4,Excess distributions carryover - year 4,SCHED-A-PART-05-SECTION-E-LINE-03b,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovYr4Amt
SA-PC-05-DIALEXDICYYO3,Excess distributions carryover - year 3,SCHED-A-PART-05-SECTION-E-LINE-03c,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovYr3Amt
SA-PC-05-DIALEXDICYYO2,Excess distributions carryover - year 2,SCHED-A-PART-05-SECTION-E-LINE-03d,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovYr2Amt
SA-PC-05-DIALEXDICYYO2,Excess distributions carryover - year 2,SCHED-A-PART-05-SECTION-E-LINE-03d,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovYr2Amt
SA-PC-05-DIALEXDICYYO1,Excess distributions carryover - year 1,SCHED-A-PART-05-SECTION-E-LINE-03e,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovYr1Amt
SA-PC-05-DIALTOEXDICY,Excess distributions carryover amount,SCHED-A-PART-05-SECTION-E-LINE-03f-COL-01,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/TotalExcessDistributionCyovAmt
SA-PC-05-DACAUPY,Carryover applied to underdistributions of prior years,SCHED-A-PART-05-SECTION-E-LINE-03g-COL-02,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CyovAppliedUnderdistriPYAmt
SA-PC-05-DACAUCPY,Carryover applied to current year  distributable amount,SCHED-A-PART-05-SECTION-E-LINE-03h-COL-03,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CyovAppliedUnderdistrCPYAmt
SA-PC-05-DACPYNAPPLIE,Carryover from prior years not applied.,SCHED-A-PART-05-SECTION-E-LINE-03i-COL-01,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CarryoverPYNotAppliedAmt
SA-PC-05-DIALEXDICYNA,Excess distributions carryover amount not applied,SCHED-A-PART-05-SECTION-E-LINE-03i-COL-01,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CarryoverPYNotAppliedAmt
SA-PC-05-DIALEXDICYYO,Excess distributions carryover amount,SCHED-A-PART-05-SECTION-E-LINE-03j-COL-01,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovAmt
SA-PC-05-DACYTADISTRI,Total annual distributions from current year (from Section D line 7),SCHED-A-PART-05-SECTION-E-LINE-04,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CYTotalAnnualDistributionsAmt
SA-PC-05-DACYDAUPY,Current year distributions applied to underdistributions of prior years,SCHED-A-PART-05-SECTION-E-LINE-04a-COL-02,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CYDistribAppUnderdistriPYAmt
SA-PC-05-DACYDADISTRI,Current year distributions applied to distributable amount,SCHED-A-PART-05-SECTION-E-LINE-04b-COL-03,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CYDistriAppDistributableAmt
SA-PC-05-DISALLEXCDIS,Excess distributions current year amount,SCHED-A-PART-05-SECTION-E-LINE-04c-COL-01,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionAmt
SA-PC-05-DIALREUNPYY,Remaining underdistributions - prior years,SCHED-A-PART-05-SECTION-E-LINE-05-COL-02,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/RemainingUnderdistriPYAmt
SA-PC-05-DIALREUNCYY,Remaining underdistributions - current years,SCHED-A-PART-05-SECTION-E-LINE-06-COL-03,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/RemainingUnderdistriCYAmt
SA-PC-05-DAEDCTNEXT,Excess distribution carryover to next year,SCHED-A-PART-05-SECTION-E-LINE-07-COL-01,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistriCyovToNextYrAmt
SA-PC-05-DIALEXFRYEEA5,Excess from year 5,SCHED-A-PART-05-SECTION-E-LINE-08a,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessFromYear5Amt
SA-PC-05-DIALEXFRYEEA4,Excess from year 4,SCHED-A-PART-05-SECTION-E-LINE-08b,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessFromYear4Amt
SA-PC-05-DIALEXFRYEEA3,Excess from year 3,SCHED-A-PART-05-SECTION-E-LINE-08c,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessFromYear3Amt
SA-PC-05-DIALEXFRYEEA2,Excess from year 2,SCHED-A-PART-05-SECTION-E-LINE-08d,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessFromYear2Amt
SA-PC-05-DIALEXFRYEEA1,Excess from year 1,SCHED-A-PART-05-SECTION-E-LINE-08e,Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessFromYear1Amt
SA-PC-06-RRDNEPUBCHSS,NonelectingPublicCharitiesStatement,SCHED-A-PART-06-B-Line-i,Return/ReturnData/NonelectingPublicCharitiesStmt/Statement
SA-PC-06-FACANDCIRTES4,Facts and circumstances test,SCHED-A-PART-06-Facts,Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIV/FactsAndCircumstancesTest
SA-PC-06-FACTCIRCTEST,Facts and circumstances test,SCHED-A-PART-06-Facts,Return/ReturnData/IRS990ScheduleA/FactsAndCircumstancesTest
SA-PC-06-FACTCIRCTEST,Facts and circumstances test,SCHED-A-PART-06-Facts,Return/ReturnData/IRS990ScheduleA/FactsAndCircumstancesTest
SA-PC-06-FACTCIRCTEST,Facts and circumstances test,SCHED-A-PART-06-Facts,Return/ReturnData/IRS990ScheduleA/FactsAndCircumstancesTest
SA-PC-06-FACTCIRCTEST,Facts and circumstances test,SCHED-A-PART-06-Facts,Return/ReturnData/IRS990ScheduleA/FactsAndCircumstancesTestTxt
SA-PC-06-FACTCIRCTEST,Facts and circumstances test,SCHED-A-PART-06-Facts,Return/ReturnData/IRS990ScheduleA/FactsAndCircumstancesTestTxt
SA-PC-06-FACTCIRCTEST,Facts and circumstances test,SCHED-A-PART-06-Facts,Return/ReturnData/IRS990ScheduleA/FactsAndCircumstancesTestTxt
SA-PC-06-FACTCIRCTEST,Facts and circumstances test,SCHED-A-PART-06-Facts,Return/ReturnData/IRS990ScheduleA/FactsAndCircumstancesTestTxt
SA-PC-06-EXPLANATIONX4,General Explanation,SCHED-A-PART-06-General Explanation,Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIVGrp/ExplanationTxt
SA-PC-06-EXPLANATIONX6,General Explanation,SCHED-A-PART-06-General Explanation,Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartVIGrp/ExplanationTxt
SA-PC-06-GENERAEXPLAN,General Explanation,SCHED-A-PART-06-General Explanation,Return/ReturnData/IRS990ScheduleA/GeneralExplanation
SA-PC-06-GENERAEXPLAN,General Explanation,SCHED-A-PART-06-General Explanation,Return/ReturnData/IRS990ScheduleA/GeneralExplanation
SA-PC-06-GENERAEXPLAN,General Explanation,SCHED-A-PART-06-General Explanation,Return/ReturnData/IRS990ScheduleA/GeneralExplanationTxt
SA-PC-06-GENERAEXPLAN,General Explanation,SCHED-A-PART-06-General Explanation,Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartVIGrp/ExplanationTxt
SA-PC-06-FOANLIREDEES4,Line Reference,SCHED-A-PART-06-Line Reference,Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIVGrp/FormAndLineReferenceDesc
SA-PC-06-FOANLIREDEES6,Line Reference,SCHED-A-PART-06-Line Reference,Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartVIGrp/FormAndLineReferenceDesc
SA-PC-06-FOANLIREDEES6,Line Reference,SCHED-A-PART-06-Line Reference,Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartVIGrp/FormAndLineReferenceDesc
SA-PC-07-TRCATONOEOO,Transfers of cash to noncharitable EO,SCHED-R-OLD-51ai,Return/ReturnData/IRS990ScheduleA/TrnsfrOfCashToNoncharitableEO
SA-PC-07-TROTASNOEOO,Transfers of other assets to noncharitable EO,SCHED-R-OLD-51aii,Return/ReturnData/IRS990ScheduleA/TrnsfrOthAssetsNoncharitableEO
SA-PC-07-SALEEXCHASSE,Other transactions : Sales or exchanges of assets with a noncharitable exempt organization,SCHED-R-OLD-51bi,Return/ReturnData/IRS990ScheduleA/SalesOrExchangesOfAssets
SA-PC-07-PUASNOEOO,Other transactions : Purchases of assets from a noncharitable exempt organization,SCHED-R-OLD-51bii,Return/ReturnData/IRS990ScheduleA/PurchaseAssetsNoncharitableEO
SA-PC-07-RENTFACIETCT,Other transactions : Rental of facilities equipment or other assets,SCHED-R-OLD-51biii,Return/ReturnData/IRS990ScheduleA/RentalOfFacilitiesEtc
SA-PC-07-REIMBUARRANG,Other transactions : Reimbursement arrangements,SCHED-R-OLD-51biv,Return/ReturnData/IRS990ScheduleA/ReimbursementArrangements
SA-PC-07-LOANLOANGUAR,Other transactions : Loans or loan guarantees,SCHED-R-OLD-51bv,Return/ReturnData/IRS990ScheduleA/LoansOrLoanGuarantees
SA-PC-07-PERFSERVETCT,Other transactions : Performance of Services or membership or fundraising solicitations,SCHED-R-OLD-51bvi,Return/ReturnData/IRS990ScheduleA/PerformanceOfServicesEtc
SA-PC-07-SHARFACIETCT,Other transactions : Sharing of facilities equipment mailing lists other assets or paid employees,SCHED-R-OLD-51c,Return/ReturnData/IRS990ScheduleA/SharingOfFacilitiesEtc
SA-PC-07-TRASCHLINNUM,Transfer Schedule - Line number,SCHED-R-OLD-51d-COL-A,Return/ReturnData/IRS990ScheduleA/TransferSchedule/LineNumber
SA-PC-07-TRASCHAMOINV,Amount involved,SCHED-R-OLD-51d-COL-B,Return/ReturnData/IRS990ScheduleA/TransferSchedule/AmountInvolved
SA-PC-07-TSNONEOBNLIN1,BusinessNameLine1,SCHED-R-OLD-51d-COL-C-01,Return/ReturnData/IRS990ScheduleA/TransferSchedule/NameOfNoncharitableEO/BusinessNameLine1
SA-PC-07-TSNONEOBNLIN2,BusinessNameLine2,SCHED-R-OLD-51d-COL-C-02,Return/ReturnData/IRS990ScheduleA/TransferSchedule/NameOfNoncharitableEO/BusinessNameLine2
SA-PC-07-TRSCDEOFTRET,Description of transfers transactions and sharing arrangements,SCHED-R-OLD-51d-COL-D,Return/ReturnData/IRS990ScheduleA/TransferSchedule/DescriptionOfTransfersEtc
SA-PC-07-RELNONEOSOSS,Relationships with noncharitable EOs,SCHED-R-OLD-52a,Return/ReturnData/IRS990ScheduleA/RelationshipsNoncharitableEOs
SA-PC-07-RSNOOBNLINE11,BusinessNameLine1,SCHED-R-OLD-52b-COL-A-01,Return/ReturnData/IRS990ScheduleA/RelationshipSchedule/NameOfOrganization/BusinessNameLine1
SA-PC-07-RSNOOBNLINE22,BusinessNameLine2,SCHED-R-OLD-52b-COL-A-02,Return/ReturnData/IRS990ScheduleA/RelationshipSchedule/NameOfOrganization/BusinessNameLine2
SA-PC-07-RESCTYOFORRG,Type of organization,SCHED-R-OLD-52b-COL-B,Return/ReturnData/IRS990ScheduleA/RelationshipSchedule/TypeOfOrganization
SA-PC-07-RESCDEOFREEL,Description of relationship,SCHED-R-OLD-52b-COL-C,Return/ReturnData/IRS990ScheduleA/RelationshipSchedule/DescriptionOfRelationship
SB-PC-00-501ORGIND,Indicates a 501(c) organization,SCHED-B-PART-00-01a,Return/ReturnData/IRS990ScheduleB/Organization501c
SB-PC-00-501ORGIND,Indicates a 501(c) organization,SCHED-B-PART-00-01a,Return/ReturnData/IRS990ScheduleB/Organization501cInd
SB-PC-00-501ORGTYP,501(c) organization Type,SCHED-B-PART-00-01b,Return/ReturnData/IRS990ScheduleB/Organization501c/typeOf501cOrganization
SB-PC-00-501ORGTYP,501(c) organization Type,SCHED-B-PART-00-01b,Return/ReturnData/IRS990ScheduleB/Organization501cInd/Organization501cTypeTxt
SB-PC-00-501ORGTYP,501(c) organization Type,SCHED-B-PART-00-01b,Return/ReturnData/IRS990ScheduleB/typeOf501cOrganization
SB-PC-00-501ORGTYP,501(c) organization Type,SCHED-B-PART-00-01b,/Return/ReturnData/IRS990ScheduleB/Organization501cTypeTxt
SB-PC-00-ORGNOTPFF,Indicates a 4947(a)(1) organization not treated as a private foundation,SCHED-B-PART-00-02,Return/ReturnData/IRS990ScheduleB/Organization4947a1NotPF
SB-PC-00-ORGNOTPFF,Indicates a 4947(a)(1) organization not treated as a private foundation,SCHED-B-PART-00-02,Return/ReturnData/IRS990ScheduleB/Organization4947a1NotPFInd
SB-PC-00-527ORG,Indicates 527,SCHED-B-PART-00-03,Return/ReturnData/IRS990ScheduleB/Organization527
SB-PC-00-527ORG,Indicates 527,SCHED-B-PART-00-03,Return/ReturnData/IRS990ScheduleB/Organization527Ind
SB-PC-00-ORGEXEPFF,Organization 501(c)(3) exempt PF,SCHED-B-PART-00-04,Return/ReturnData/IRS990ScheduleB/Organization501c3ExemptPF
SB-PC-00-ORGEXEPFF,Organization 501(c)(3) exempt PF,SCHED-B-PART-00-04,Return/ReturnData/IRS990ScheduleB/Organization501c3ExemptPFInd
SB-PC-00-ORTRASPFF,Organization 4947(a)(1) treated as PF,SCHED-B-PART-00-05,Return/ReturnData/IRS990ScheduleB/Organization4947a1TreatedAsPF
SB-PC-00-ORTRASPFF,Organization 4947(a)(1) treated as PF,SCHED-B-PART-00-05,Return/ReturnData/IRS990ScheduleB/Organization4947a1TrtdPFInd
SB-PC-00-ORGTAXPFF,Indicates a 501(c)(3) taxable private foundation,SCHED-B-PART-00-06,Return/ReturnData/IRS990ScheduleB/Organization501c3TaxablePF
SB-PC-00-ORGTAXPFF,Indicates a 501(c)(3) taxable private foundation,SCHED-B-PART-00-06,Return/ReturnData/IRS990ScheduleB/Organization501c3TaxablePFInd
SB-PC-00-GENERARULEUL,For organizations filing Form 990 or 990-EZ that received during the year $5000 or more (in money or property) from any one contributor,SCHED-B-PART-00-GR,Return/ReturnData/IRS990ScheduleB/GeneralRule
SB-PC-00-GENERARULEUL,For organizations filing Form 990 or 990-EZ that received during the year $5000 or more (in money or property) from any one contributor,SCHED-B-PART-00-GR,Return/ReturnData/IRS990ScheduleB/GeneralRuleInd
SB-PC-00-SRMOTSTEST,For a section 501(c)(3) organization filing Form 990 or Form 990-EZ that met the 33 1/3 % support test of the regulations under sections 509(a)(1)/170(b)(1)(A)(vi) and received from any one contributor during the year a contribution of the greater of $5000 or 2% of the amount on line 1 of these forms,SCHED-B-PART-00-SR-01,Return/ReturnData/IRS990ScheduleB/SpclRuleMetOne3rdSuprtTestInd
SB-PC-00-SRMOTSTEST,For a section 501(c)(3) organization filing Form 990 or Form 990-EZ that met the 33 1/3 % support test of the regulations under sections 509(a)(1)/170(b)(1)(A)(vi) and received from any one contributor during the year a contribution of the greater of $5000 or 2% of the amount on line 1 of these forms,SCHED-B-PART-00-SR-01,Return/ReturnData/IRS990ScheduleB/SpclRuleMetOneThirdSuprtTest
SB-PC-00-SRRTCUTOM1000,For a section 501(c)(7) -8 or (10) organization filing Form 990 or Form 990-EZ that received from any one contributor during the year some contributions for use exclusively for religious charitable etc. purposes but these contributions did not aggregate to more than $0,SCHED-B-PART-00-SR-02,Return/ReturnData/IRS990ScheduleB/SpclRuleRcvdTotContriMore1000
SB-PC-00-SRRTCUTOM1000,For a section 501(c)(7)-8 or (10) organization filing Form 990 or Form 990-EZ that received from any one contributor during the year aggregate contributions or bequests of more than $1000 for use exclusively for religious charitable scientific literary or educational purposes or the prevention of cruelty to children or animals,SCHED-B-PART-00-SR-02,Return/ReturnData/IRS990ScheduleB/TotContriRcvdMore1000Ind
SB-PC-00-TOCORCUPTOIN,For a section 501(c)(7) -8 or (10) organization filing Form 990 or Form 990-EZ that received from any one contributor during the year some contributions for use exclusively for religious charitable etc. purposes but these contributions did not aggregate to more than $1,SCHED-B-PART-00-SR-03a,Return/ReturnData/IRS990ScheduleB/SpclRuleRcvdTotContriUpTo1000
SB-PC-00-TOCORCUPTOIN,For a section 501(c)(7)-8 or (10) organization filing Form 990 or Form 990-EZ that received from any one contributor during the year some contributions for use exclusively for religious charitable etc. purposes but these contributions did not aggregate to more than $10,SCHED-B-PART-00-SR-03a,Return/ReturnData/IRS990ScheduleB/TotContriRcvdUpTo1000Ind
SB-PC-00-TOTCONTAMOUN,Total Contributions Amount,SCHED-B-PART-00-SR-03b,Return/ReturnData/IRS990ScheduleB/SpclRuleRcvdTotContriUpTo1000/totalContributions
SB-PC-00-TOTCONTAMOUN,Total Contributions Amount,SCHED-B-PART-00-SR-03b,Return/ReturnData/IRS990ScheduleB/TotContriRcvdUpTo1000Ind/totalContributionsAmt
SB-PC-00-TOTCONTAMOUN,Total Contributions Amount,SCHED-B-PART-00-SR-03b,Return/ReturnData/IRS990ScheduleB/totalContributions
SB-PC-00-TOTCONTAMOUN,Total Contributions Amount,SCHED-B-PART-00-SR-03b,Return/ReturnData/IRS990ScheduleB//totalContributionsAmt
SB-PC-01-CONINFCONNUM,Contributor number,SCHED-B-PART-01-Col_a,Return/ReturnData/IRS990ScheduleB/ContributorInfo/ContributorNumber
SB-PC-01-CONINFCONNUM,Contributor number,SCHED-B-PART-01-Col_a,Return/ReturnData/IRS990ScheduleB/ContributorInformationGrp/ContributorNum
SB-PC-01-COINCONAINND,Contributor name - Individual,SCHED-B-PART-01-col_b_01a,Return/ReturnData/IRS990ScheduleB/ContributorInfo/ContributorNameIndividual
SB-PC-01-COINCONAINND,Contributor name - Individual,SCHED-B-PART-01-col_b_01a,Return/ReturnData/IRS990ScheduleB/ContributorInformationGrp/ContributorPersonNm
SB-PC-01-CICNBBNLINE11,Contributor Business Name - BusinessNameLine1,SCHED-B-PART-01-col_b_01b,Return/ReturnData/IRS990ScheduleB/ContributorInformationGrp/ContributorBusinessName/BusinessNameLine1
SB-PC-01-CICNBBNLINE11,Contributor Name Business - BusinessNameLine1,SCHED-B-PART-01-col_b_01b,Return/ReturnData/IRS990ScheduleB/ContributorInfo/ContributorNameBusiness/BusinessNameLine1
SB-PC-01-CICNBBNLINE11,Contributor Name Business - BusinessNameLine1,SCHED-B-PART-01-col_b_01b,Return/ReturnData/IRS990ScheduleB/ContributorInformationGrp/ContributorBusinessName/BusinessNameLine1Txt
SB-PC-01-CICNBBNLINE22,Contributor Business Name - BusinessNameLine2,SCHED-B-PART-01-col_b_01c,Return/ReturnData/IRS990ScheduleB/ContributorInformationGrp/ContributorBusinessName/BusinessNameLine2
SB-PC-01-CICNBBNLINE22,Contributor Business Name - BusinessNameLine2,SCHED-B-PART-01-col_b_01c,Return/ReturnData/IRS990ScheduleB/ContributorInformationGrp/ContributorBusinessName/BusinessNameLine2Txt
SB-PC-01-CICNBBNLINE22,Contributor Name Business - BusinessNameLine2,SCHED-B-PART-01-col_b_01c,Return/ReturnData/IRS990ScheduleB/ContributorInfo/ContributorNameBusiness/BusinessNameLine2
SB-PC-01-CONTRIINFO52,Contributor Info - Pd. 527(j)(1),SCHED-B-PART-01-col_b_01d,Return/ReturnData/IRS990ScheduleB/ContributorInfo/Pd527j1
SB-PC-01-CONTRIINFO52,Contributor Info - Pd. 527(j)(1),SCHED-B-PART-01-col_b_01d,Return/ReturnData/IRS990ScheduleB/ContributorInformationGrp/Paid527j1Ind
